Treatments,species,true,pred
CDanc-DP-BV,CD,0.4810132613333333,0.43277565
CDanc-DP-CA,CD,0.3336345833333333,0.3580667
CDanc-DP-CH,CD,0.2034449163333333,0.4001861
CDanc-DP-CS,CD,0.3256040206666666,0.43920663
CDanc-BT-BV,BV,0.063133537,0.14809807
CDanc-BU-BV,BV,0.5793630683333334,0.391983
CDanc-BV,BV,0.0508830533333333,0.041933715
CDanc-BV,BV,0.883292279,0.25053734
CDanc-BV,BV,0.7373936626666667,0.6169453
CDanc-BV,BV,0.5932598798333333,0.58883435
CDanc-CA-BV,BV,0.251655901,0.76819825
CDanc-CH-BT-BU-BV,BV,0.168705509,0.056194767
CDanc-CH-BT-BU-BV,BV,0.035105454,0.015732108
CDanc-CH-BV,BV,0.483559986,0.69781107
CDanc-CS-BT-BU-BV,BV,0.1203326616666666,0.07877215
CDanc-CS-BT-BU-BV,BV,0.044038447,0.055091593
CDanc-CS-BT-BV-CA,BV,0.2239149676666666,0.0847884
CDanc-CS-BT-BV-CA,BV,0.130973136,0.057650115
CDanc-CS-BV,BV,0.5291128079999999,0.75725406
CDanc-CS-BV-CA,BV,0.8031129956666666,0.67098194
CDanc-CS-BV-CA,BV,0.7442171213333334,0.680261
CDanc-CS-CH-DP-BT-BU-BV-CA,BV,0.0288209636666666,0.061324753
CDanc-CS-CH-DP-BT-BU-BV-CA,BV,0.038795432,0.03456276
CDanc-CS-CH-DP-BU-BV,BV,0.1598393556666666,0.25927854
CDanc-CS-CH-DP-BU-BV,BV,0.3120725506666666,0.37076136
CDanc-CS-DP-BT-BV-CA,BV,0.068142805,0.07382961
CDanc-CS-DP-BT-BV-CA,BV,0.05197143,0.044950586
CDanc-CS-DP-BU-BV,BV,0.1930094116666666,0.37201217
CDanc-CS-DP-BU-BV,BV,0.482798196,0.4477719
CDanc-CS-DP-BV-CA,BV,0.744672381,0.70302373
CDanc-CS-DP-BV-CA,BV,0.8932105776666667,0.7066696
CDanc-DP-BT-BU-BV-CA,BV,0.028904523,0.074770674
CDanc-DP-BT-BU-BV-CA,BV,0.043914841,0.0409992
CDanc-DP-BV,BV,0.6386184433333333,0.8064988
CH-BU-BV-CA,BV,0.2162316126666666,0.28251594
CH-BU-BV-CA,BV,0.414616481,0.37257713
CH-DP-BT-BU-BV-CA,BV,0.0254561843333333,0.06777476
CH-DP-BT-BU-BV-CA,BV,0.0406046363333333,0.03463405
CH-DP-BV-CA,BV,0.9144954666666668,0.8006706
CH-DP-BV-CA,BV,0.931739352,0.8307152
CS-BT-BU-BV,BV,0.0560888626666666,0.08546035
CS-BT-BU-BV,BV,0.0272102723333333,0.046243083
CS-BT-BV-CA,BV,0.1170685326666666,0.118950784
CS-BT-BV-CA,BV,0.0707714806666666,0.10993136
CS-CH-BT-BU-BV-CA,BV,0.077953656,0.07357613
CS-CH-BT-BU-BV-CA,BV,0.0451852863333333,0.028722527
CS-CH-BU-BV,BV,0.1681639083333333,0.3343927
CS-CH-BU-BV,BV,0.325670478,0.53991777
CS-CH-BV-CA,BV,0.8430321833333334,0.8154111
CS-CH-BV-CA,BV,1.012612555,0.8102787
CS-CH-DP-BT-BU-BV-CA,BV,0.0228337773333333,0.05966103
CS-CH-DP-BT-BU-BV-CA,BV,0.0297728953333333,0.031452145
CS-CH-DP-BU-BV,BV,0.2177576716666666,0.25878975
CS-CH-DP-BU-BV,BV,0.506499039,0.27131835
CS-CH-DP-BU-BV-CA,BV,0.2439969246666666,0.29960012
CS-CH-DP-BU-BV-CA,BV,0.4031135736666666,0.46845976
CS-CH-DP-BV-CA,BV,0.8834214399999999,0.8784803
CS-CH-DP-BV-CA,BV,0.8408658473333334,1.0016242
CS-DP-BT-BU-BV,BV,0.0789513665,0.058825735
CS-DP-BT-BU-BV,BV,0.0427832533333333,0.029567132
CS-DP-BT-BU-BV-CA,BV,0.0286709559999999,0.06008004
CS-DP-BT-BU-BV-CA,BV,0.0294887343333333,0.0312656
CS-DP-BT-BV,BV,0.0518562405,0.07213435
CS-DP-BT-BV,BV,0.0614053553333333,0.029142728
CS-DP-BT-BV-CA,BV,0.0644002506666666,0.07849365
CS-DP-BT-BV-CA,BV,0.0407065845,0.048444483
CS-DP-BU-BV-CA,BV,0.5433888476666666,0.28682876
CS-DP-BU-BV-CA,BV,0.4299024279999999,0.40135393
DP-BT-BU-BV,BV,0.061455877,0.05124308
DP-BT-BU-BV,BV,0.0477577673333333,0.021162463
DP-BT-BU-BV-CA,BV,0.0466779566666666,0.072357565
DP-BT-BU-BV-CA,BV,0.0331867386666666,0.04126724
DP-BT-BV-CA,BV,0.0958387973333333,0.066580616
DP-BT-BV-CA,BV,0.055494804,0.03087493
CDanc-CA-CS,CS,0.0123735836666666,0.019725103
CDanc-CS,CS,0.0049803213333333,0.012320497
CDanc-CS,CS,0.020569034,0.026344646
CDanc-CS,CS,0.0259764993333333,0.035500944
CDanc-CS,CS,0.011687954625,0.014637044
CDanc-CS-BT,CS,0.0175844876666666,0.0017526288
CDanc-CS-BT-BU-BV,CS,0.0038345696666666,0.0026530516
CDanc-CS-BT-BU-BV,CS,0.004388196,0.00014474009
CDanc-CS-BT-BU-CA,CS,0.0044768173333333,0.0077456674
CDanc-CS-BT-BU-CA,CS,0.004085408,0.0032257063
CDanc-CS-BT-BV-CA,CS,0.004327793,0.0060522202
CDanc-CS-BT-BV-CA,CS,0.0043652496666666,0.0017813909
CDanc-CS-BU,CS,0.0375059653333333,1.239155e-05
CDanc-CS-BV,CS,0.0270536599999999,0.028132185
CDanc-CS-BV-CA,CS,0.0146493773333333,0.0064223325
CDanc-CS-BV-CA,CS,0.0099973113333333,3.4981716e-05
CDanc-CS-CA,CS,0.0170642329999999,0.025795976
CDanc-CS-CA,CS,0.00917668,0.015405509
CDanc-CS-CH,CS,0.035831629,0.023346977
CDanc-CS-CH-CA,CS,0.0108147796666666,3.0724834e-05
CDanc-CS-CH-CA,CS,0.0125865546666666,3.576488e-08
CDanc-CS-CH-DP,CS,0.0215769826666666,0.020621989
CDanc-CS-CH-DP,CS,0.0077763606666666,0.0069997003
CDanc-CS-CH-DP-BT-BU-BV-CA,CS,0.003990721,0.0033149938
CDanc-CS-CH-DP-BT-BU-BV-CA,CS,0.0039970266666666,0.00064715836
CDanc-CS-CH-DP-BU,CS,0.0065021926666666,0.0066218763
CDanc-CS-CH-DP-BU,CS,0.0067930446666666,0.00023311435
CDanc-CS-CH-DP-BU-BV,CS,0.007249005,0.0022497403
CDanc-CS-CH-DP-BU-BV,CS,0.0067130316666666,1.6166896e-05
CDanc-CS-DP-BT,CS,0.006222838,0.014032305
CDanc-CS-DP-BT,CS,0.006715382,0.014322572
CDanc-CS-DP-BT-BV-CA,CS,0.005002527,0.004933309
CDanc-CS-DP-BT-BV-CA,CS,0.0056028123333333,0.0014461161
CDanc-CS-DP-BU,CS,0.0081739603333333,0.008233964
