Treatments,species,true,pred
CDanc-DP-BU-CA,BU,0.7030969106666666,0.5834797
CH-BU-BV-CA,BU,0.834891941,0.687556
CH-BU-BV-CA,BU,0.6719140655,0.53043973
CH-DP-BT-BU,BU,0.2892418613333333,0.2599919
CH-DP-BT-BU,BU,0.2807203953333333,0.23387374
CH-DP-BT-BU-BV-CA,BU,0.3100528113333333,0.2766425
CH-DP-BT-BU-BV-CA,BU,0.2636546773333333,0.31583136
CH-DP-BU-CA,BU,1.0456962513333334,0.90015227
CH-DP-BU-CA,BU,0.9726620086666669,0.7320195
CS-BT-BU-BV,BU,0.3265745536666666,0.26302686
CS-BT-BU-BV,BU,0.329618565,0.2624053
CS-BT-BU-CA,BU,0.3701356923333334,0.29736212
CS-BT-BU-CA,BU,0.3351949366666666,0.27338856
CS-CH-BT-BU,BU,0.3155163786666666,0.30707163
CS-CH-BT-BU,BU,0.284181434,0.28388622
CS-CH-BT-BU-BV-CA,BU,0.2746505213333333,0.2991995
CS-CH-BT-BU-BV-CA,BU,0.2568185746666666,0.30923694
CS-CH-BT-BU-CA,BU,0.2851578733333333,0.30741695
CS-CH-BT-BU-CA,BU,0.2875700763333333,0.2884142
CS-CH-BU-BV,BU,0.8829448723333333,0.7065752
CS-CH-BU-BV,BU,0.7563416306666667,0.5305446
CS-CH-DP-BT-BU,BU,0.272708051,0.27013716
CS-CH-DP-BT-BU,BU,0.2675888173333333,0.26032248
CS-CH-DP-BT-BU-BV-CA,BU,0.318997774,0.27827236
CS-CH-DP-BT-BU-BV-CA,BU,0.2779267853333333,0.29699138
CS-CH-DP-BT-BU-CA,BU,0.2725550536666667,0.27293286
CS-CH-DP-BT-BU-CA,BU,0.2445285783333333,0.26751462
CS-CH-DP-BU,BU,1.004980619,1.0095786
CS-CH-DP-BU,BU,0.9155818216666668,1.1700132
CS-CH-DP-BU-BV,BU,0.8173882570000001,0.74889445
CS-CH-DP-BU-BV,BU,0.5298494723333333,0.7256892
CS-CH-DP-BU-BV-CA,BU,0.7252041943333335,0.7257232
CS-CH-DP-BU-BV-CA,BU,0.551509147,0.49109015
CS-DP-BT-BU,BU,0.2588613946666666,0.2605118
CS-DP-BT-BU,BU,0.2571899266666667,0.25248295
CS-DP-BT-BU-BV,BU,0.232428733,0.2504971
CS-DP-BT-BU-BV,BU,0.258298494,0.2613672
CS-DP-BT-BU-BV-CA,BU,0.432480354,0.25126114
CS-DP-BT-BU-BV-CA,BU,0.4153231593333333,0.26312295
CS-DP-BU-BV-CA,BU,0.4469769503333333,0.77587855
CS-DP-BU-BV-CA,BU,0.4133898096666666,0.53397244
CS-DP-BU-CA,BU,1.037568111,0.9557219
CS-DP-BU-CA,BU,0.707466653,0.9563228
DP-BT-BU-BV,BU,0.2456032613333333,0.26526907
DP-BT-BU-BV,BU,0.2565109539999999,0.26703742
DP-BT-BU-BV-CA,BU,0.2352768043333333,0.25645578
DP-BT-BU-BV-CA,BU,0.246084194,0.28485727
CDanc-BT,CD,0.0127847389999999,0.029566446
CDanc-BT,CD,0.086327984,0.09863505
CDanc-BT,CD,0.02711726,0.16172767
CDanc-BT,CD,0.2393335386666667,0.18913105
CDanc-BT-BU-CA,CD,0.0182523536666666,0.110910274
CDanc-BT-BU-CA,CD,0.0640484953333333,0.09572042
CDanc-BT-BV,CD,0.2361747096666666,0.13686079
CDanc-BU,CD,0.011926127,0.029901765
CDanc-BU,CD,0.1461763413333333,0.13729061
CDanc-BU,CD,0.2886230223333333,0.42027056
CDanc-BU,CD,0.5700844056666666,0.45210183
CDanc-BU-BT,CD,0.184748561,0.10654676
CDanc-BU-BV,CD,0.464533873,0.3982787
CDanc-BV,CD,0.0139836136666666,0.028375031
CDanc-BV,CD,0.104674388,0.13796942
CDanc-BV,CD,0.5454396703333333,0.5478593
CDanc-BV,CD,0.718298436,0.57477397
CDanc-CA,CD,0.0063272313333333,0.02963844
CDanc-CA,CD,0.1024425423333333,0.13790756
CDanc-CA,CD,0.549155846,0.43668136
CDanc-CA,CD,0.3728166679999999,0.43867338
CDanc-CA-BT,CD,0.098946912,0.10236913
CDanc-CA-BU,CD,0.482460442,0.35980573
CDanc-CA-BV,CD,0.866942195,0.48706672
CDanc-CA-CH,CD,0.210783265,0.39002472
CDanc-CA-CS,CD,0.4697255096666666,0.35904497
CDanc-CH,CD,0.0108755253333333,0.039485235
CDanc-CH,CD,0.1105598733333333,0.20642266
CDanc-CH,CD,0.2680235875,0.37185156
CDanc-CH-BT,CD,0.069565715,0.17119314
CDanc-CH-BT-BU-BV,CD,0.0242059263333333,0.070829116
CDanc-CH-BT-BU-BV,CD,0.1050714773333333,0.061364718
CDanc-CH-BU,CD,0.2018966666666667,0.3409586
CDanc-CH-BU-CA,CD,0.256375515,0.32451472
CDanc-CH-BU-CA,CD,0.2300630743333333,0.2484027
CDanc-CH-BV,CD,0.1929274256666666,0.60060453
CDanc-CH-DP-BT-BU,CD,0.0665852413333333,0.05127587
CDanc-CH-DP-BT-BU,CD,0.0906062306666666,0.07256473
CDanc-CH-DP-CA,CD,0.3768782673333333,0.24829511
CDanc-CH-DP-CA,CD,0.3885005703333333,0.18260697
CDanc-CS,CD,0.0063863453333333,0.030989146
CDanc-CS,CD,0.0808642989999999,0.15364853
CDanc-CS,CD,0.464856838,0.5232652
CDanc-CS,CD,0.4026537069999999,0.5575731
CDanc-CS-BT,CD,0.1395718333333333,0.15214694
CDanc-CS-BT-BU-BV,CD,0.028624202,0.097439885
CDanc-CS-BT-BU-BV,CD,0.1267996623333333,0.12459176
CDanc-CS-BT-BU-CA,CD,0.029092715,0.09753408
CDanc-CS-BT-BU-CA,CD,0.0924432503333333,0.09006791
CDanc-CS-BT-BV-CA,CD,0.032424744,0.123215735
CDanc-CS-BT-BV-CA,CD,0.0937246513333333,0.18678986
CDanc-CS-BU,CD,0.486265849,0.4898309
CDanc-CS-BV,CD,0.8097001873333333,0.4983776
CDanc-CS-BV-CA,CD,0.4301503713333334,0.55395997
CDanc-CS-BV-CA,CD,0.473622844,0.6229044
CDanc-CS-CA,CD,0.4566381055,0.42101192
CDanc-CS-CA,CD,0.353061659,0.43512493
CDanc-CS-CH,CD,0.3196915433333333,0.46756387
CDanc-CS-CH-CA,CD,0.512658926,0.44516557
CDanc-CS-CH-CA,CD,0.3993181489999999,0.17188859
CDanc-CS-CH-DP,CD,0.4566745543333333,0.25241813
