Treatments,species,true,pred
CDevo-CS-CH-DP-BT-BU-BV-CA,DP,0.009851736,0.0028044633
CDevo-CS-CH-DP-BT-BU-BV-CA,DP,0.0084992093333333,0.00013837645
CDevo-CS-CH-DP-BU,DP,0.025834128,0.03366258
CDevo-CS-CH-DP-BU,DP,0.0221375676666666,0.013978755
CDevo-CS-CH-DP-BU-BV,DP,0.020833767,0.024759838
CDevo-CS-CH-DP-BU-BV,DP,0.01320827,0.005810366
CDevo-CS-DP-BT,DP,0.0102905596666666,0.018766817
CDevo-CS-DP-BT,DP,0.0122754396666666,0.0082586985
CDevo-CS-DP-BT-BV-CA,DP,0.0155195763333333,0.024603153
CDevo-CS-DP-BT-BV-CA,DP,0.0127540886666666,0.01342713
CDevo-CS-DP-BU,DP,0.037581875,0.04174511
CDevo-CS-DP-BU,DP,0.0347236696666666,0.017715711
CDevo-CS-DP-BU-BV,DP,0.015514199,0.026503298
CDevo-CS-DP-BU-BV,DP,0.0075587153333333,0.0045256265
CDevo-CS-DP-BU-CA,DP,0.03014377,0.043576553
CDevo-CS-DP-BU-CA,DP,0.0471328156666666,0.055933915
CDevo-CS-DP-BV-CA,DP,0.0217524173333333,0.06431765
CDevo-CS-DP-BV-CA,DP,0.0078187733333333,0.015599087
CDevo-CS-DP-CA,DP,0.1511326509999999,0.21378851
CDevo-CS-DP-CA,DP,0.2740511483333334,0.22788167
CDevo-DP,DP,0.2652549096666667,0.23800583
CDevo-DP,DP,0.2258781866666666,0.2586585
CDevo-DP-BT-BU-BV-CA,DP,0.011274726,0.008048679
CDevo-DP-BT-BU-BV-CA,DP,0.0082431586666666,0.0008855683
CDevo-DP-BT-CA,DP,0.0109111643333333,0.014500669
CDevo-DP-BT-CA,DP,0.00653259,0.0026240582
CDevo-DP-BU-CA,DP,0.034452142,0.04303271
CDevo-DP-BU-CA,DP,0.0455539283333333,0.021495407
CH-DP-BT-BU,DP,0.0088276756666666,0.0058927783
CH-DP-BT-BU,DP,0.0092540623333333,0.00027665688
CH-DP-BT-BU-BV-CA,DP,0.0114753046666666,0.0002837126
CH-DP-BT-BU-BV-CA,DP,0.0105450076666666,6.2728334e-09
CH-DP-BU-CA,DP,0.0209809523333333,2.2685532e-07
CH-DP-BU-CA,DP,0.0233307253333333,1.0857423e-12
CH-DP-BV-CA,DP,0.0240126019999999,0.07496886
CH-DP-BV-CA,DP,0.0087460286666666,0.028334215
CS-CH-DP-BT-BU,DP,0.0077180873333333,0.0036557182
CS-CH-DP-BT-BU,DP,0.0096901186666666,5.255134e-05
CS-CH-DP-BT-BU-BV-CA,DP,0.0128857426666666,0.004832368
CS-CH-DP-BT-BU-BV-CA,DP,0.013691634,0.0005191027
CS-CH-DP-BT-BU-CA,DP,0.0087283573333333,0.0042654127
CS-CH-DP-BT-BU-CA,DP,0.0079007596666666,0.0002656901
CS-CH-DP-BU,DP,0.029679228,0.048397258
CS-CH-DP-BU,DP,0.0283395713333333,0.054134246
CS-CH-DP-BU-BV,DP,0.0159526843333333,0.024547167
CS-CH-DP-BU-BV,DP,0.014111347,0.0044033458
CS-CH-DP-BU-BV-CA,DP,0.0216032016666666,0.03469361
CS-CH-DP-BU-BV-CA,DP,0.0166095853333333,0.024373177
CS-CH-DP-BV-CA,DP,0.0360300156666666,0.08293544
CS-CH-DP-BV-CA,DP,0.0191677033333333,0.016838279
CS-CH-DP-CA,DP,0.2239934755,0.10525765
CS-CH-DP-CA,DP,0.227023435,0.00020704775
CS-DP-BT-BU,DP,0.0104519566666666,0.00676061
CS-DP-BT-BU,DP,0.0102600856666666,0.00043779632
CS-DP-BT-BU-BV,DP,0.008964334,0.008622533
CS-DP-BT-BU-BV,DP,0.0098517176666666,0.0006473306
CS-DP-BT-BU-BV-CA,DP,0.0098551073333333,0.009742045
CS-DP-BT-BU-BV-CA,DP,0.0088380556666666,0.0016423082
CS-DP-BT-BV,DP,0.0114649305,0.025711637
CS-DP-BT-BV,DP,0.012797438,0.02368637
CS-DP-BT-BV-CA,DP,0.009543401,0.025891982
CS-DP-BT-BV-CA,DP,0.0106513955,0.018799791
CS-DP-BU-BV-CA,DP,0.0171775043333333,0.03965854
CS-DP-BU-BV-CA,DP,0.019223022,0.022489207
CS-DP-BU-CA,DP,0.0363472413333333,0.05126379
CS-DP-BU-CA,DP,0.0506712923333333,0.024037644
DP-BT-BU-BV,DP,0.009318092,0.00067346025
DP-BT-BU-BV,DP,0.0103098973333333,2.0136468e-08
DP-BT-BU-BV-CA,DP,0.0077699146666666,0.009732727
DP-BT-BU-BV-CA,DP,0.0098694543333333,0.0014715455
DP-BT-BV-CA,DP,0.0076838173333333,0.022474194
DP-BT-BV-CA,DP,0.0096736583333333,0.007465931
CDevo-CH,CH,0.0367502886666666,0.056500938
CDevo-CH,CH,0.022418357,0.003510614
CDevo-CH-BT-BU-BV,CH,0.012087147,0.014461886
CDevo-CH-BT-BU-BV,CH,0.012486649,0.0054283612
CDevo-CH-BU-CA,CH,0.047454776,0.018193241
CDevo-CH-BU-CA,CH,0.014791988,0.0007104175
CDevo-CH-DP-BT-BU,CH,0.0071287736666666,0.0058742575
CDevo-CH-DP-BT-BU,CH,0.0182585586666666,0.0009713854
CDevo-CH-DP-CA,CH,0.0627903346666666,0.027789988
CDevo-CH-DP-CA,CH,0.0389625343333333,0.00012636482
CDevo-CS-CH-CA,CH,0.0312297436666666,0.08302818
CDevo-CS-CH-CA,CH,0.0283391219999999,0.018691394
CDevo-CS-CH-DP,CH,0.034972823,0.015586894
CDevo-CS-CH-DP,CH,0.0364903723333333,6.454915e-05
CDevo-CS-CH-DP-BT-BU-BV-CA,CH,0.0153399133333333,0.0048567546
CDevo-CS-CH-DP-BT-BU-BV-CA,CH,0.023580674,0.00052912626
CDevo-CS-CH-DP-BU,CH,0.0260427443333333,0.012812072
CDevo-CS-CH-DP-BU,CH,0.028260656,0.0004559888
CDevo-CS-CH-DP-BU-BV,CH,0.0531274656666666,0.016247509
CDevo-CS-CH-DP-BU-BV,CH,0.0266413196666666,0.0055023083
CH-BU-BV-CA,CH,0.0876132179999999,0.07357037
CH-BU-BV-CA,CH,0.051728243,0.056139257
CH-DP-BT-BU,CH,0.0148175843333333,0.0044644056
CH-DP-BT-BU,CH,0.033856156,0.00016789921
CH-DP-BT-BU-BV-CA,CH,0.0112030956666666,0.0044130655
CH-DP-BT-BU-BV-CA,CH,0.0382193293333333,0.00010212236
CH-DP-BU-CA,CH,0.0406869723333333,0.0102834925
CH-DP-BU-CA,CH,0.0508661516666666,4.595651e-05
CH-DP-BV-CA,CH,0.0557037503333333,0.09287838
CH-DP-BV-CA,CH,0.012109814,0.07747374
CS-CH-BT-BU,CH,0.007322841,0.025715774
CS-CH-BT-BU,CH,0.0128316303333333,0.0122487545
CS-CH-BT-BU-BV-CA,CH,0.0120282379999999,0.018876595
CS-CH-BT-BU-BV-CA,CH,0.0229560296666666,0.0033476006
CS-CH-BT-BU-CA,CH,0.0065401706666666,0.007754644
CS-CH-BT-BU-CA,CH,0.0111587566666666,0.00023430621
CS-CH-BT-CA,CH,0.008188731,0.022667754
CS-CH-BT-CA,CH,0.004019581,0.0061899708
CS-CH-BU-BV,CH,0.1203924673333333,0.07764952
CS-CH-BU-BV,CH,0.0930160553333333,0.06005684
CS-CH-BV-CA,CH,0.2967219246666667,0.10484933
CS-CH-BV-CA,CH,0.1138219923333333,0.02856984
CS-CH-DP-BT-BU,CH,0.0105807559999999,0.010974283
CS-CH-DP-BT-BU,CH,0.039322223,0.0021836027
CS-CH-DP-BT-BU-BV-CA,CH,0.0208553463333333,0.012739716
CS-CH-DP-BT-BU-BV-CA,CH,0.0626050313333333,0.0033137796
CS-CH-DP-BT-BU-CA,CH,0.006494634,0.005977952
CS-CH-DP-BT-BU-CA,CH,0.0196714419999999,0.00037881164
CS-CH-DP-BU,CH,0.0348808409999999,0.08993172
CS-CH-DP-BU,CH,0.0690188236666666,0.3342139
CS-CH-DP-BU-BV,CH,0.044667428,0.045441188
CS-CH-DP-BU-BV,CH,0.045610352,0.052133165
CS-CH-DP-BU-BV-CA,CH,0.03506555,0.049154527
CS-CH-DP-BU-BV-CA,CH,0.03256672,0.05686217
CS-CH-DP-BV-CA,CH,0.079461189,0.05594098
CS-CH-DP-BV-CA,CH,0.026659996,0.045139946
CS-CH-DP-CA,CH,0.0491114625,0.28830528
CS-CH-DP-CA,CH,0.089406531,0.3546908
